date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:36	14895/14895	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:57:29%20GMT	http://www.zygorguides.com/faq/index.php	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/faq/index.html	(from )
08:57:42	8124/8124	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:57:34%20GMT	http://www.zygorguides.com/contact/index.php	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/contact/index.html	(from )
08:57:42	6335/6335	---M--	200	added ('OK')	image/jpeg	etag:%22595850a-18bf-475d20f4b07c0%22	http://www.zygorguides.com/img/Orc_Peon_Face_Coin.jpg	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/Orc_Peon_Face_Coin.jpg	(from )
08:57:43	265581/265581	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:57:40%20GMT	http://wow.curse.com/downloads/wow-addons/details/sell-o-matic.aspx	C:/My%20Web%20Sites/Auction%20Appraiser%202/wow.curse.com/downloads/wow-addons/details/sell-o-matic.html	(from )
08:57:44	20596/20596	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Oct%202009%2013:57:41%20GMT	http://wow.curse.com/robots.txt		(from http://www.zygorguides.com/freebies/appraiser.php)
08:57:44	29/29	---M--	200	added ('OK')	text/plain	etag:%222039257209%22	http://auctioneeraddon.com/robots.txt		(from http://www.zygorguides.com/freebies/appraiser.php)
08:57:54	62851/62851	---M--	200	added ('OK')	image/png	etag:%2259584f9-f583-475d211ea6ac0%22	http://www.zygorguides.com/img/Auctioneer1.png	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/Auctioneer1.png	(from )
08:58:06	135566/135566	---M--	200	added ('OK')	image/png	etag:%2259584fa-2118e-475d215502b00%22	http://www.zygorguides.com/img/Auctioneer2.png	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/Auctioneer2.png	(from )
08:58:08	146039/146039	---M--	200	added ('OK')	image/png	etag:%225958529-23a77-475d215d97f40%22	http://www.zygorguides.com/img/auct3.png	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/auct3.png	(from )
08:58:09	41969/41969	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:58:04%20GMT	http://www.zygorguides.com/	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/index.html	(from http://www.zygorguides.com/freebies/appraiser.php)
08:58:11	77152/77152	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:58:08%20GMT	http://auctioneeraddon.com/	C:/My%20Web%20Sites/Auction%20Appraiser%202/auctioneeraddon.com/index.html	(from http://www.zygorguides.com/freebies/appraiser.php)
08:58:13	161911/161911	---M--	200	added ('OK')	image/png	etag:%225958527-27877-475d2167215c0%22	http://www.zygorguides.com/img/auct1.png	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/auct1.png	(from )
08:58:13	36242/36242	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2013:58:10%20GMT	http://auctioneeraddon.com/dl/	C:/My%20Web%20Sites/Auction%20Appraiser%202/auctioneeraddon.com/dl/index.html	(from http://www.zygorguides.com/freebies/appraiser.php)
08:58:16	187331/187331	---M--	200	added ('OK')	image/png	etag:%225958528-2dbc3-475d21719ee80%22	http://www.zygorguides.com/img/auct2.png	C:/My%20Web%20Sites/Auction%20Appraiser%202/www.zygorguides.com/img/auct2.png	(from )
