date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:49	8124/8124	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:02:42%20GMT	http://zygorguides.com/contact/index.php	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/contact/index.html	(from )
09:02:50	62404/62404	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2000:53:25%20GMT	http://www.wowwiki.com/Food	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowwiki.com/Food.html	(from )
09:02:50	20/20	---M--	200	added ('OK')	text/plain	etag:%222848147-0-462d5b0d2be40%22	http://www.wowhead.com/robots.txt		(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:50	1039/1039	---M--	200	added ('OK')	text/plain	date:Thu,%2029%20Oct%202009%2014:00:21%20GMT	http://www.wowwiki.com/robots.txt		(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:50	535/535	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Oct%202009%2014:02:47%20GMT	http://zygorguides.com/freebies/Charred%20Bear%20Kabobs	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/freebies/Charred%20Bear%20Kabobs.22.delayed	(from )
09:02:50	545/545	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Oct%202009%2014:02:47%20GMT	http://zygorguides.com/freebies/Oronok's%20Tuber%20of%20Spell%20Power	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/freebies/Oronok's%20Tuber%20of%20Spell%20Power.23.delayed	(from )
09:02:51	539/539	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Oct%202009%2014:02:48%20GMT	http://zygorguides.com/freebies/Tender%20Shoveltusk%20Steak	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/freebies/Tender%20Shoveltusk%20Steak.24.delayed	(from )
09:02:51	14918/14918	U-----	200	untouched ('OK')	text/css	etag:%2259580b4-3a46-47702597f5680%22	http://zygorguides.com/css/peach.css	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/css/peach.css	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:51	6705/6705	U-----	200	untouched ('OK')	application/javascript	etag:%225958641-1a31-458a985b82dc0%22	http://zygorguides.com/js/flashembed.js	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/js/flashembed.js	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:51	4573/4573	U-----	200	untouched ('OK')	application/javascript	etag:%22595863f-11dd-45b9862d31580%22	http://zygorguides.com/js/dropdown.js	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/js/dropdown.js	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:52	10327/10327	U-----	200	untouched ('OK')	text/javascript	etag:%22-5557843252542457574%22	http://static.wowhead.com/widgets/power.js	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/static.wowhead.com/widgets/power.js	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:53	41969/41969	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:02:49%20GMT	http://www.zygorguides.com/	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.zygorguides.com/index.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:53	74900/74900	U-----	200	untouched ('OK')	image/png	etag:%22595853a-12494-475d21d4cd880%22	http://zygorguides.com/img/bread.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/bread.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:54	34313/34313	U-----	200	untouched ('OK')	image/png	etag:%225958567-8609-475d21dc6ea80%22	http://zygorguides.com/img/fish.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/fish.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:54	75203/75203	U-----	200	untouched ('OK')	image/png	etag:%225958572-125c3-475d21e227800%22	http://zygorguides.com/img/fungi.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/fungi.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:54	70123/70123	U-----	200	untouched ('OK')	image/png	etag:%2259585b1-111eb-475d21e6ec340%22	http://zygorguides.com/img/meat.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/meat.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:55	58891/58891	U-----	200	untouched ('OK')	image/png	etag:%225958543-e60b-475d21ebb0e80%22	http://zygorguides.com/img/cheese.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/cheese.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:55	77157/77157	U-----	200	untouched ('OK')	image/png	etag:%225958571-12d65-475d21f169c00%22	http://zygorguides.com/img/fruit.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/fruit.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:55	70314/70314	U-----	200	untouched ('OK')	image/png	etag:%225958554-112aa-475d21f62e740%22	http://zygorguides.com/img/drink.png	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/drink.png	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:56	10546/10546	U-----	200	untouched ('OK')	image/gif	etag:%22595860a-2932-475d220b298c0%22	http://zygorguides.com/img/tocdk.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocdk.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:56	11937/11937	U-----	200	untouched ('OK')	image/gif	etag:%22595860f-2ea1-475d220efa1c0%22	http://zygorguides.com/img/tocpriest.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocpriest.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:56	11888/11888	U-----	200	untouched ('OK')	image/gif	etag:%22595860b-2e70-475d220c1db00%22	http://zygorguides.com/img/tocdruid.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocdruid.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:57	10027/10027	U-----	200	untouched ('OK')	image/gif	etag:%225958610-272b-475d220efa1c0%22	http://zygorguides.com/img/tocrogue.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocrogue.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:57	11794/11794	U-----	200	untouched ('OK')	image/gif	etag:%22595860c-2e12-475d220c1db00%22	http://zygorguides.com/img/tochunt.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tochunt.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:57	11020/11020	U-----	200	untouched ('OK')	image/gif	etag:%225958611-2b0c-475d2210e2640%22	http://zygorguides.com/img/tocsham.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocsham.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:58	10097/10097	U-----	200	untouched ('OK')	image/gif	etag:%22595860d-2771-475d220c1db00%22	http://zygorguides.com/img/tocmage.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocmage.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:58	8596/8596	U-----	200	untouched ('OK')	image/gif	etag:%225958612-2194-475d2211d6880%22	http://zygorguides.com/img/tocwar.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocwar.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:58	12765/12765	U-----	200	untouched ('OK')	image/gif	etag:%22595860e-31dd-475d220e05f80%22	http://zygorguides.com/img/tocpala.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocpala.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:59	10719/10719	U-----	200	untouched ('OK')	image/gif	etag:%225958613-29df-475d2211d6880%22	http://zygorguides.com/img/tocwarrior.gif	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/zygorguides.com/img/tocwarrior.gif	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:59	123307/123307	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:02:57%20GMT	http://www.wowhead.com/?item=20452	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexf10e.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:02:59	121168/121168	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:02:58%20GMT	http://www.wowhead.com/?item=13928	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index47a8.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:01	120648/120648	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:02:58%20GMT	http://www.wowhead.com/?item=35563	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2f0f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:02	122087/122087	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:00%20GMT	http://www.wowhead.com/?item=27658	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index97ff.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:03	121456/121456	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:01%20GMT	http://www.wowhead.com/?item=29292	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index12e1.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:04	122209/122209	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:02%20GMT	http://www.wowhead.com/?item=27664	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexd266.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:05	124401/124401	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:03%20GMT	http://www.wowhead.com/?item=27659	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index06c9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:06	122919/122919	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:04%20GMT	http://www.wowhead.com/?item=27655	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index01cb.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:08	133273/133273	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:05%20GMT	http://www.wowhead.com/?item=33874	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5e9c.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:09	119264/119264	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:06%20GMT	http://www.wowhead.com/?item=30359	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index9064.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:09	119855/119855	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:08%20GMT	http://www.wowhead.com/?item=30358	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index1b21.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:10	126871/126871	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:08%20GMT	http://www.wowhead.com/?item=43000	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index4aba.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:12	127044/127044	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:09%20GMT	http://www.wowhead.com/?item=42999	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index03a1.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:12	121131/121131	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:10%20GMT	http://www.wowhead.com/?item=34762	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3763.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:14	122106/122106	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:11%20GMT	http://www.wowhead.com/?item=34748	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexce41.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:14	121600/121600	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:12%20GMT	http://www.wowhead.com/?item=34754	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexaece.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:15	122633/122633	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:13%20GMT	http://www.wowhead.com/?item=34766	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexaca0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:16	120386/120386	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:14%20GMT	http://www.wowhead.com/?item=12224	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8bfe.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:17	125742/125742	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:15%20GMT	http://www.wowhead.com/?item=17197	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3183.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:18	120140/120140	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:16%20GMT	http://www.wowhead.com/?item=6888	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index9688.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:19	120069/120069	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:17%20GMT	http://www.wowhead.com/?item=27635	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index41c0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:20	121047/121047	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:18%20GMT	http://www.wowhead.com/?item=24105	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index450e.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:21	120970/120970	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:19%20GMT	http://www.wowhead.com/?item=2888	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3d3f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:22	120487/120487	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:20%20GMT	http://www.wowhead.com/?item=5472	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7413.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:23	123696/123696	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:21%20GMT	http://www.wowhead.com/?item=2680	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexc3ff.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:24	121921/121921	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:22%20GMT	http://www.wowhead.com/?item=17198	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5761.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:25	12726/12726	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:23%20GMT	http://www.wowhead.com/?item=5484	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexf6b0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:25	120355/120355	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:23%20GMT	http://www.wowhead.com/?item=27636	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3f8a.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:27	124005/124005	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:24%20GMT	http://www.wowhead.com/?item=5525	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8e2c.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:27	123478/123478	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:25%20GMT	http://www.wowhead.com/?item=2684	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexcede.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:28	120377/120377	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:26%20GMT	http://www.wowhead.com/?item=5476	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index22d4.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:29	120509/120509	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:27%20GMT	http://www.wowhead.com/?item=724	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index735c.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:30	120447/120447	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:28%20GMT	http://www.wowhead.com/?item=5477	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8f0c.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:31	121035/121035	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:29%20GMT	http://www.wowhead.com/?item=3220	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index07cb.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:32	120560/120560	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:30%20GMT	http://www.wowhead.com/?item=22645	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index1680.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:33	124112/124112	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:31%20GMT	http://www.wowhead.com/?item=2683	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2b24.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:34	120495/120495	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:32%20GMT	http://www.wowhead.com/?item=3662	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexf7a5.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:35	124099/124099	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:33%20GMT	http://www.wowhead.com/?item=2687	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexb8ed.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:36	14090/14090	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:34%20GMT	http://www.wowhead.com/?item=2699	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5427.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:37	122648/122648	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:35%20GMT	http://www.wowhead.com/?item=21072	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index6212.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:37	120615/120615	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:35%20GMT	http://www.wowhead.com/?item=5479	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7b86.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:38	121810/121810	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:36%20GMT	http://www.wowhead.com/?item=3663	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index4915.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:39	120553/120553	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:37%20GMT	http://www.wowhead.com/?item=1017	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexca7d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:40	121175/121175	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:38%20GMT	http://www.wowhead.com/?item=3726	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index273b.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:41	121334/121334	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:39%20GMT	http://www.wowhead.com/?item=3666	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexb7c0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:42	120007/120007	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:40%20GMT	http://www.wowhead.com/?item=5480	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index0534.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
