date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:39	2837/2837	---M--	200	added ('OK')	image/png	etag:%2259585b6-b15-475d231be9c40%22	http://www.zygorguides.com/img/nav.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/nav.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:40	1897/1897	---M--	200	added ('OK')	image/jpeg	etag:%2259585e8-769-458a984b4c780%22	http://www.zygorguides.com/img/rss-feed.jpg	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/rss-feed.jpg	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:40	673/673	---M--	200	added ('OK')	image/gif	etag:%22595864f-2a1-4594c8b7611c0%22	http://www.zygorguides.com/js/graphics/loader.white.gif	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/js/graphics/loader.white.gif	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:40	209/209	---M--	200	added ('OK')	image/gif	etag:%22595864b-d1-4594c8b578d40%22	http://www.zygorguides.com/js/graphics/fullexpand.gif	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/js/graphics/fullexpand.gif	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:41	4139/4139	---M--	200	added ('OK')	image/png	etag:%22595853f-102b-459b0c6d7f300%22	http://www.zygorguides.com/img/button-download.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/button-download.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:43	36175/36175	---M--	200	added ('OK')	image/png	etag:%2259585d3-8d4f-459382ead69c0%22	http://www.zygorguides.com/img/portal.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/portal.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:43	1117/1117	---M--	200	added ('OK')	image/png	etag:%22595856e-45d-45b5e9bee9400%22	http://www.zygorguides.com/img/frostbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/frostbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:44	4366/4366	---M--	200	added ('OK')	image/png	etag:%225958535-110e-45b5ea5597780%22	http://www.zygorguides.com/img/bloodx.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/bloodx.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:45	4482/4482	---M--	200	added ('OK')	image/png	etag:%22595856f-1182-45b5ea577fc00%22	http://www.zygorguides.com/img/frostx.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/frostx.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:46	4483/4483	---M--	200	added ('OK')	image/png	etag:%225958619-1183-45b5ea5968080%22	http://www.zygorguides.com/img/unholyx.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/unholyx.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:47	5212/5212	---M--	200	added ('OK')	image/png	etag:%2259585ed-145c-47677698ee1c0%22	http://www.zygorguides.com/img/scroll.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/scroll.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:49	5212/5212	---M--	200	added ('OK')	image/png	etag:%2259585ee-145c-45b5eaa2d6dc0%22	http://www.zygorguides.com/img/scrollbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/scrollbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:50	81208/81208	---M--	200	added ('OK')	image/jpeg	etag:%2259585da-13d38-475be0fd9a340%22	http://www.zygorguides.com/img/relaunchbanner.jpg	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/relaunchbanner.jpg	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:50	8376/8376	---M--	200	added ('OK')	image/png	etag:%225958562-20b8-45b5e9cf1fa40%22	http://www.zygorguides.com/img/enchantbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/enchantbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:51	5092/5092	---M--	200	added ('OK')	image/png	etag:%225958575-13e4-45b5ea0c28a40%22	http://www.zygorguides.com/img/glyphbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/glyphbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:51	65768/65768	---M--	200	added ('OK')	image/png	etag:%22595862e-100e8-45a7a9586ec00%22	http://www.zygorguides.com/img/wotlktimer.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/wotlktimer.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:52	8776/8776	---M--	200	added ('OK')	image/png	etag:%225958609-2248-45b5e9d4d87c0%22	http://www.zygorguides.com/img/tarotbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/tarotbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:52	7488/7488	---M--	200	added ('OK')	image/png	etag:%22595859e-1d40-45b5e9d1fc100%22	http://www.zygorguides.com/img/inkbullet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/inkbullet.png	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:52	5515/5515	---M--	200	added ('OK')	image/gif	etag:%22595853e-158b-47653849baa80%22	http://www.zygorguides.com/img/button-download.gif	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/button-download.gif	(from http://www.zygorguides.com/members/inscription.php?>postfile:C:\My%20Web%20Sites\Inscription%20Profession%20Leveling%20Guide\hts-post0)
08:41:53	134706/134706	---M--	200	added ('OK')	image/png	etag:%225958573-20e32-45b5e9ee98480%22	http://www.zygorguides.com/img/glyph-sheet.png	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/glyph-sheet.png	(from )
08:41:53	67/67	URF---	200	added ('OK%20(cached)')	image/gif		http://www.zygorguides.com/img/back.gif	C:/My%20Web%20Sites/Inscription%20Profession%20Leveling%20Guide/www.zygorguides.com/img/back.gif	(from http://www.zygorguides.com/css/peach.css)
